cid,YEAR_RECOR,STATE_CODE,ROUTE_ID,ROUTE_NUMB,ROUTE_NAME,ROUTE_QUAL,ROUTE_SIGN,F_SYSTEM,FACILITY_T,URBAN_CODE,NHS,STRAHNET,OWNERSHIP,TRUCK,THROUGH_LA,PEAK_LANES,COUNTER_PE,SHOULDER_T,SHOULDER_W,SHOULDER_1,LANE_WIDTH,MEDIAN_TYP,MEDIAN_WID,ACCESS_CON,WIDENING_O,WIDENING_P,HOV_LANES,HOV_TYPE,SPEED_LIMI,TOLL_CHARG,TOLL_ID,TOLL_TYPE,AADT,AADT_COMBI,AADT_SINGL,PCT_PEAK_C,PCT_PEAK_S,K_FACTOR,DIR_FACTOR,IRI,PSR,SURFACE_TY,CRACKING_P,FAULTING,RUTTING,STRUCTURE_,YEAR_LAST_,YEAR_LAST1,IS_SAMPLE,SAMPLE_ID,EXPANSION_,National_R,TMC,TMC_Type,TMC_RoadNu,TMC_RoadNa,TMC_FirstN,TMC_Countr,TMC_State,TMC_County,TMC_Zip,TMC_Direct,TMC_StartL,TMC_Star_1,TMC_EndLat,TMC_EndLon,TMC_Miles,Shape_Leng,StreetImageryDate,MedianType,SecondaryAttribute,MedianWidth,RoadsideBarrier,MedianNotes,Latitude,Longitude,bldg_dist,nhd_dist,ow_dist,dev_dist,dev_int_dist,barren_dist,forest_dist,shrub_dist,grassland_dist,cultivated_dist,wetland_dist,wet_dist
1723,2016,6,SHS_005_S,5,NA,0,0,1,2,73774,1,0,1,0,5,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,45000,5310,562,NA,NA,NA,NA,38,NA,2,0,NA,0.102,0,NA,NA,0,NA,0,6_SHS_005_S,105N05383,P1.3,I-5,NA,CA-273/Exit 681,United States,California,Shasta,96003,Southbound,40.6332512,-122.3681752,40.628321,-122.368497,0.345718397,0.000921453,Jul-24,concrete,On/off ramp,NA,thrie beam,NA,40.63217761,-122.3685768,258,390,2264,0,0,774,228,85,30,4459,466,466
1724,2016,6,SHS_147_S,0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,6_SHS_147_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.013515135,Feb-09,no median,NA,NA,NA,NA,40.17964614,-121.0813286,895,67,67,0,30,8781,30,60,30,12178,745,67
1725,2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1400,86,67,NA,NA,NA,NA,114,NA,2,0.1,NA,0.073,0,NA,NA,0,NA,0,6_SHS_299_P,105+08497,P1.11,CA-299,NA,CR-A2/Susanville Rd/Bieber Lookout Rd,United States,California,Lassen,96056,Eastbound,41.049837,-121.403126,41.1320498,-121.1317802,19.18210181,0.000776106,Aug-24,no median,NA,NA,thrie beam,NA,41.09973549,-121.1770841,90,85,67,0,30,743,1233,108,67,30,60,60
1727,2016,6,SHS_070_S,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3300,108,57,NA,NA,NA,NA,49,NA,2,0.2,NA,0.182,0,NA,NA,0,NA,0,6_SHS_070_S,105-08798,P1.11,CA-70,NA,CR-A24,United States,California,Plumas,96105,Westbound,39.8050692,-120.1796444,39.817199,-120.3430586,8.853194589,0.001895915,Oct-22,no median,NA,NA,cable,NA,39.80947552,-120.2189304,816,503,1203,0,0,10597,3649,108,595,30,787,787
1728,2016,6,SHS_005_S,5,NA,10,2,1,2,99999,1,0,1,0,6,2,2,2,5,0,12,7,16,1,ABC,0,0,0,65,0,NA,0,19100,5182,698,3.527,0.475,13,68,47,NA,2,0,NA,0.093,0,NA,NA,1,SPX16X281084,6.14,6_SHS_005_S,105-05403,P1.3,I-5,NA,Sims Rd/Exit 718,United States,California,Shasta,96017,Southbound,41.0933682,-122.3467844,41.07375,-122.3569008,1.629390105,0.001642723,Aug-24,concrete,NA,NA,thrie beam,NA,41.09103225,-122.352112,558,60,663,30,30,2195,0,42,720,1215,1738,663
1729,2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,1090,64,123,NA,NA,NA,NA,64,NA,2,0,NA,0.049,0,NA,NA,0,NA,0,6_SHS_299_P,105+07581,P1.11,CA-299,NA,CA-139 (Canby),United States,California,Modoc,96054,Eastbound,41.187467,-120.945166,41.4379632,-120.8787182,21.42218154,0.001688479,Aug-24,no median,NA,NA,NA,NA,41.31029355,-120.8976807,882,175,3378,30,30,2731,0,90,309,5496,283,283
1730,2016,6,SHS_089_P,89,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2400,47,37,NA,NA,NA,NA,89,NA,2,0,NA,0.434,0,NA,NA,0,NA,0,6_SHS_089_P,105+07343,P1.11,CA-89,NA,CA-70,United States,California,Plumas,96103,Northbound,39.7543686,-120.599059,39.784438,-120.620102,2.669086703,0.001630043,Oct-22,no median,NA,NA,thrie beam,NA,39.75770485,-120.6026453,67,42,841,0,0,2367,60,42,1348,1001,350,350
1731,2016,6,SHS_089_P,89,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,1750,127,78,NA,NA,NA,NA,63,NA,2,0,NA,0.044,0,NA,NA,0,NA,0,6_SHS_089_P,105+07520,P1.11,CA-89,NA,Main St (Chester),United States,California,Plumas,96020,Northbound,40.204372,-121.168114,40.2783306,-121.2531948,6.936799433,0.001722214,Oct-23,no median,NA,NA,NA,NA,40.2655725,-121.2430987,1490,95,90,0,0,1422,30,30,95,5452,190,90
1732,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3300,108,57,NA,NA,NA,NA,46,NA,2,0,NA,0.182,0,NA,NA,0,NA,0,6_SHS_070_P,105+07538,P1.11,CA-70,NA,CA-49,United States,California,Plumas,96105,Eastbound,39.817199,-120.3430586,39.8050692,-120.1796444,8.853194589,0.001884304,Oct-22,no median,NA,NA,cable,NA,39.80947832,-120.2941906,234,537,1383,0,162,7342,1892,67,30,516,418,418
1734,2016,6,SHS_395_S,395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,1100,232,39,3.164,0.532,15,50,69,NA,2,7.6,NA,0.173,0,NA,NA,0,NA,0,6_SHS_395_S,105-08480,P1.11,US-395,NA,CR-508/Juniper Ridge Rd,United States,California,Modoc,96101,Southbound,41.494524,-120.542586,40.866294,-120.460618,45.66814631,0.001587587,Nov-23,no median,NA,NA,cable,NA,41.40721928,-120.5434166,342,558,551,0,0,1290,1800,30,30,684,382,382
1735,2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,1090,64,123,NA,NA,NA,NA,51,NA,2,0,NA,0.071,0,NA,NA,0,NA,0,6_SHS_299_P,105+07581,P1.11,CA-299,NA,CA-139 (Canby),United States,California,Modoc,96054,Eastbound,41.187467,-120.945166,41.4379632,-120.8787182,21.42218154,0.001686221,Aug-24,no median,NA,NA,cable,NA,41.26908704,-120.8947104,700,90,1213,0,95,3780,42,108,541,866,1153,1153
1736,2016,6,SHS_139_P,139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,122,NA,2,25.6,NA,0.045,0,NA,NA,1,SPX16X303123,8.701,6_SHS_139_P,105+09007,P1.11,CA-139,NA,CR-A1/Eagle Lake Rd,United States,California,Lassen,96130,Northbound,40.54163,-120.622474,40.73907,-120.710007,15.51985919,0.00158181,Nov-23,no median,NA,NA,cable,NA,40.57463556,-120.6419908,782,912,1996,0,0,2399,1150,30,153,1353,470,470
1737,2016,6,SHS_089_P,89,NA,0,0,3,2,99999,1,0,1,0,2,1,1,2,2,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1600,146,182,1.278,1.593,14,56,76,NA,2,0.2,NA,0.217,0,NA,NA,1,SPX16X295485,1.707,6_SHS_089_P,105+07524,P1.11,CA-89,NA,CA-299,United States,California,Shasta,96013,Northbound,40.877584,-121.560824,40.9378288,-121.6064444,4.805540399,0.001589696,Dec-23,no median,NA,NA,NA,NA,40.91828316,-121.5940856,1911,2565,2682,0,0,1294,30,150,1831,3505,3301,2682
1738,2016,6,SHS_070_S,70,NA,10,4,4,2,99999,0,0,1,0,4,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,9300,129,110,NA,NA,NA,NA,66,NA,2,0,NA,0.378,0,NA,NA,0,NA,0,6_SHS_070_S,105-08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Westbound,39.9123986,-120.8075866,39.9375522,-120.9393038,7.807688171,0.001804405,Oct-22,no median,NA,NA,NA,NA,39.93518305,-120.9293673,90,390,1674,0,0,19843,30,258,421,778,808,808
1739,2016,6,SHS_005_P,5,NA,10,2,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,41500,6025,702,NA,NA,NA,NA,49,NA,2,0,NA,0.075,0,NA,NA,0,NA,0,6_SHS_005_P,105P05365,P1.3,I-5,NA,Jellys Ferry Rd/Exit 653,United States,California,Tehama,96080,Northbound,40.232886,-122.255079,40.2398292,-122.2573498,0.494431118,0.000612987,Jul-24,vegetative,"On/off ramp, grass",20-30 meters,NA,NA,40.23429127,-122.2555104,564,108,1398,0,0,182,553,90,42,693,661,661
1741,2016,6,SHS_395_P,395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5350,690,101,NA,NA,NA,NA,71,NA,2,3.1,NA,0.131,0,4/8/2016 0:00,NA,0,NA,0,6_SHS_395_P,105+08476,P1.11,US-395,NA,CR-A3/Standish Buntingville Rd (Janesville),United States,California,Lassen,96121,Northbound,40.1249432,-120.247357,40.283632,-120.4901174,17.36995406,0.001834025,Nov-23,no median,NA,NA,cable,NA,40.15324579,-120.3069828,323,218,700,0,0,4059,1579,42,95,30,972,700
1742,2016,6,SHS_299_P,299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3150,203,118,NA,NA,NA,NA,99,NA,2,3.9,NA,0.192,0,NA,NA,0,NA,0,6_SHS_299_P,105-08857,P1.11,CA-299,NA,Slattery Pond Rd/La Grange Rd,United States,California,Trinity,96048,Eastbound,40.7688566,-123.121891,40.7325822,-123.0220408,8.223646346,0.001714627,Dec-23,no median,NA,NA,NA,NA,40.76686575,-123.1135746,845,42,85,30,30,300,95,60,0,26425,890,85
1743,2016,6,SHS_139_P,139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,164,NA,2,15.7,NA,0.343,0,NA,NA,1,SPX16X303137,8.701,6_SHS_139_P,105+09011,P1.11,CA-139,NA,Susanville Rd,United States,California,Lassen,96056,Northbound,41.0087576,-120.8168258,41.1134176,-120.9214278,9.789463984,0.001449042,Nov-23,no median,NA,NA,NA,NA,41.07946308,-120.8955589,182,30,4034,0,108,30,30,67,182,3609,541,541
1744,2016,6,SHS_036_P,36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,940,47,29,NA,NA,NA,NA,82,NA,2,1.7,NA,0.15,0,NA,NA,0,NA,0,6_SHS_036_P,105+07557,P1.11,CA-36,NA,CA-172,United States,California,Tehama,96061,Eastbound,40.3663102,-121.5359602,40.362084,-121.511273,3.612974107,0.001647686,Nov-23,no median,NA,NA,thrie beam,NA,40.34972945,-121.5428172,1530,335,2314,0,30,8320,30,270,4108,7257,1015,1015
1745,2016,6,SHS_036_P,36,NA,10,4,3,2,99998,1,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5400,271,78,NA,NA,NA,NA,151,NA,2,24.7,NA,0.45,0,NA,NA,0,NA,0,6_SHS_036_P,105+07561,P1.11,CA-36,NA,CA-139/Ash St,United States,California,Lassen,96130,Eastbound,40.4200392,-120.7032318,40.415584,-120.649351,3.269442936,0.001713595,Nov-23,no median,pull-out,NA,NA,NA,40.42150077,-120.6737153,216,120,3055,0,0,3797,108,30,1024,892,210,210
1746,2016,6,SHS_032_P,32,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1100,63,45,NA,NA,NA,NA,183,NA,2,0,NA,0.07,0,NA,NA,0,NA,0,6_SHS_032_P,105+07566,P1.11,CA-32,NA,CA-89/CA-36,United States,California,Tehama,NA,Eastbound,40.086246,-121.589348,40.2793982,-121.421222,21.35301674,0.001599823,Oct-23,no median,NA,NA,NA,NA,40.19166062,-121.5295953,295,30,6825,0,319,9264,30,134,150,24658,4971,4971
1747,2016,6,SHS_284_P,284,NA,10,4,5,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,350,6,0,NA,NA,NA,NA,211,NA,2,15.8,NA,0.203,0,NA,NA,0,NA,0,6_SHS_284_P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.001519091,Feb-09,no median,NA,NA,NA,NA,39.81721759,-120.1380598,60,1289,4110,0,190,11209,1865,30,42,2024,541,541
1748,2016,6,SHS_299_P,299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3150,203,118,NA,NA,NA,NA,73,NA,2,1.5,NA,0.121,0,NA,NA,0,NA,0,6_SHS_299_P,105-08857,P1.11,CA-299,NA,Slattery Pond Rd/La Grange Rd,United States,California,Trinity,96048,Eastbound,40.7688566,-123.121891,40.7325822,-123.0220408,8.223646346,0.001753059,Oct-23,no median,NA,NA,NA,NA,40.73947825,-123.0609193,430,108,127,0,42,175,30,30,124,25056,153,127
1749,2016,6,SHS_089_P,89,NA,10,4,3,2,99999,1,0,1,0,2,2,3,2,8,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1425,321,137,3.379,1.442,15,60,92,NA,2,3.2,NA,0.224,0,NA,NA,1,SPX16X295507,1.707,6_SHS_089_P,105+09028,P1.11,CA-89,NA,CR-A19/McArthur Rd,United States,California,Shasta,96013,Northbound,41.016472,-121.634455,41.14601,-121.6472,10.22146596,0.001768027,Aug-24,no median,NA,NA,thrie beam,NA,41.09951831,-121.6382336,2586,190,4417,0,30,7553,30,242,1095,2760,1939,1939
1750,2016,6,SHS_395_P,395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,880,331,308,NA,NA,NA,NA,58,NA,2,11,NA,0.183,0,NA,NA,0,NA,0,6_SHS_395_P,105+07528,P1.11,US-395,NA,CA-299/12th St/N Main St,United States,California,Modoc,96101,Northbound,40.866294,-120.460618,41.494524,-120.542586,45.66814631,0.001576004,Nov-23,no median,NA,NA,cable,NA,40.97416757,-120.4991256,2812,1235,1936,0,30,6644,2282,42,927,1176,30,30
1751,2016,6,SHS_299_P,299,NA,10,3,3,2,73774,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,7700,346,119,NA,NA,NA,NA,53,NA,2,7.9,NA,0.178,0,NA,NA,0,NA,0,6_SHS_299_P,105P07578,P1.3,CA-299,NA,Old Oregon Trl,United States,California,Shasta,96003,Eastbound,40.6193544,-122.3248296,40.6215508,-122.3144268,0.566187041,0.001922536,Jul-24,"vegetative, thrie beam",grass,10-20 meters,NA,NA,40.62090059,-122.3175321,201,30,1218,0,30,3740,342,67,153,799,242,242
1752,2016,6,SHS_005_S,5,NA,10,2,1,2,99999,1,0,1,0,4,2,2,2,8,0,12,2,88,1,ABC,0,0,0,65,0,NA,0,16700,3704,371,2.883,0.289,13,50,54,NA,2,3,NA,0.127,0,NA,NA,1,SPX16X281153,6.14,6_SHS_005_S,105-05426,P1.3,I-5,NA,Louie Rd/Exit 759,United States,California,Siskiyou,96038,Southbound,41.6434054,-122.5333538,41.555397,-122.487929,6.565095301,0.001613112,Aug-24,vegetative,sparse shrubs/trees,30-40 meters,cable,NA,41.57521023,-122.4988235,1249,67,3520,0,0,1101,492,85,30,60,42,42
1753,2016,6,SHS_099_P,99,NA,10,4,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,8100,676,452,NA,NA,NA,NA,61,NA,2,0.2,NA,0.073,1,NA,NA,0,NA,0,6_SHS_099_P,105+08542,P1.11,CA-99,NA,CA-36,United States,California,Tehama,96055,Northbound,40.0279584,-122.0998622,40.185702,-122.185151,12.57305694,0.000193344,Aug-24,no median,NA,NA,NA,NA,40.09051093,-122.1005881,127,60,738,0,0,95,2053,1045,30,30,124,124
1755,2016,6,SHS_005_P,5,NA,10,2,1,2,99999,1,0,1,0,5,2,6,2,5,0,12,7,36,1,ABF,0,0,0,65,0,NA,0,19300,5048,758,3.4,0.511,13,50,44,NA,2,0.4,NA,0.19,0,NA,NA,1,SPX16X281069,6.14,6_SHS_005_P,105P05399,P1.3,I-5,NA,Dog Creek Rd/Exit 707,United States,California,Shasta,96051,Northbound,40.940145,-122.425067,40.941108,-122.43049,0.294393152,0.001362995,Jul-24,concrete,On/off ramp,NA,thrie beam,NA,40.94049605,-122.4258584,192,134,408,0,0,182,30,67,67,3851,404,404
1756,2016,6,SHS_005_S,5,NA,0,0,1,2,99999,1,0,1,0,5,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,19200,4340,538,NA,NA,NA,NA,42,NA,2,1.2,NA,0.115,0,NA,NA,0,NA,0,6_SHS_005_S,105-05399,P1.3,I-5,NA,Dog Creek Rd/Exit 707,United States,California,Shasta,96051,Southbound,40.9752472,-122.4328968,40.9422052,-122.4358526,2.634706246,0.001530265,Jul-24,concrete,NA,NA,NA,NA,40.95876746,-122.4366953,1259,270,270,0,0,306,120,180,42,4102,335,270
1757,2016,6,SHS_044_P,44,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2650,82,73,NA,NA,NA,NA,86,NA,2,0,NA,0.185,0,NA,NA,0,NA,0,6_SHS_044_P,105-08902,P1.11,CA-44,NA,Rock Creek Rd/Loop Rd,United States,California,Shasta,96088,Eastbound,40.492503,-121.887248,40.5175322,-121.7230592,8.979960486,0.001743394,Dec-23,no median,NA,NA,NA,NA,40.51749894,-121.7581657,95,240,2649,0,67,14264,30,360,607,3654,1503,1503
1758,2016,6,SHS_299_P,299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2050,470,418,NA,NA,NA,NA,58,NA,2,14,NA,0.186,0,NA,NA,0,NA,0,6_SHS_299_P,105-08853,P1.11,CA-299,NA,Big French Creek Rd,United States,California,Trinity,95527,Eastbound,40.7894786,-123.446787,40.7799398,-123.3099466,9.505441514,0.00174909,Oct-22,no median,pull-out,NA,NA,NA,40.79400736,-123.4101562,1434,42,60,0,0,95,85,30,95,23659,446,60
1759,2016,6,SHS_003_P,3,NA,10,4,4,2,99999,0,0,1,0,2,2,4,2,2,0,12,1,0,3,AB,0,0,0,65,0,NA,0,200,5,4,0.425,0.34,17,50,124,NA,2,54.2,NA,0.139,0,NA,NA,1,SPX16X279022,1.493,6_SHS_003_P,105+20689,P1.11,CA-3,NA,Gazelle Callahan Rd,United States,California,Siskiyou,96014,Northbound,41.2756798,-122.6976088,41.31018,-122.7688174,6.538152654,0.001634497,Jul-24,no median,pull-out,NA,NA,NA,41.3021108,-122.7378245,1824,579,2550,0,0,800,30,313,1443,1657,1282,1282
1760,2016,6,SHS_299_P,299,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1300,315,79,NA,NA,NA,NA,51,NA,2,0.4,NA,0.09,0,NA,NA,0,NA,0,6_SHS_299_P,105+07582,P1.11,CA-299,NA,US-395/N Main St,United States,California,Modoc,96101,Eastbound,41.4386942,-120.8776406,41.494524,-120.542586,18.7555244,0.001875534,Aug-24,no median,NA,NA,cable,NA,41.49233235,-120.6180114,124,175,228,0,95,859,566,30,60,162,42,42
1761,2016,6,SHS_299_P,299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2700,470,418,NA,NA,NA,NA,115,NA,2,27.8,NA,0.155,0,NA,NA,0,NA,0,6_SHS_299_P,105-08858,P1.11,CA-299,NA,Friedrich Rd,United States,California,Trinity,95527,Eastbound,40.869995,-123.522613,40.7894786,-123.446787,8.288113588,0.001730302,Oct-22,no median,NA,NA,NA,NA,40.83812867,-123.4874311,90,351,450,0,0,997,30,108,162,15558,920,450
1762,2016,6,SHS_044_P,44,NA,0,0,3,2,99999,1,0,1,0,2,1,1,2,6,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1700,221,37,1.82,0.305,14,58,54,NA,2,0,NA,0.132,0,NA,NA,1,SPX16X288505,1.707,6_SHS_044_P,105-08896,P1.11,CA-44,NA,Bridge Creek Springs Rd/McCoy Rd/Pittville Rd,United States,California,Lassen,96056,Eastbound,40.531634,-121.039297,40.463396,-120.926226,7.652730671,0.001774799,Oct-23,no median,NA,NA,NA,NA,40.48299147,-120.9558583,153,60,451,0,30,17485,42,95,819,23540,30,30
1763,2016,6,SHS_003_P,3,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,3,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,1500,49,71,0.392,0.568,12,66,92,NA,2,0,NA,0.121,0,NA,NA,1,SPX16X278959,8.701,6_SHS_003_P,105+20683,P1.11,CA-3,NA,Rush Creek Rd,United States,California,Trinity,96052,Northbound,40.732757,-122.940515,40.7951974,-122.8905138,7.034460313,0.001580947,Dec-23,no median,NA,NA,NA,NA,40.75290119,-122.914399,42,67,4475,0,0,7024,277,30,210,24404,3463,3463
1765,2016,6,SHS_299_S,299,NA,0,0,2,2,73774,0,0,1,0,4,2,2,2,4,0,12,1,0,3,ABC,0,0,0,65,0,NA,0,21000,1515,1172,0.19,0.19,10,57,95,NA,2,54.2,NA,0.081,0,NA,NA,1,SPX16X309661,1.329,6_SHS_299_S,105-21236,P1.11,CA-299,NA,CA-273/N Market St,United States,California,Shasta,96003,Westbound,40.611792,-122.36661,40.6095774,-122.37603,0.518043216,0.001899711,Jul-24,no median,NA,NA,tall fence,NA,40.61135842,-122.3688443,42,120,331,0,0,2393,330,270,323,2490,1758,331
1766,2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2900,312,106,NA,NA,NA,NA,51,NA,2,0,NA,0.079,0,NA,NA,0,NA,0,6_SHS_299_P,105+07579,P1.11,CA-299,NA,CA-89,United States,California,Shasta,96065,Eastbound,40.7556644,-122.0256232,40.937814,-121.6070076,33.05995706,0.001865326,Aug-24,no median,NA,NA,NA,NA,40.87191663,-121.8613851,424,242,4387,0,30,7291,30,134,1224,3335,882,882
1767,2016,6,SHS_299_P,299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3150,203,118,NA,NA,NA,NA,96,NA,2,5,NA,0.113,0,NA,NA,0,NA,0,6_SHS_299_P,105-08857,P1.11,CA-299,NA,Slattery Pond Rd/La Grange Rd,United States,California,Trinity,96048,Eastbound,40.7688566,-123.121891,40.7325822,-123.0220408,8.223646346,0.00175306,Dec-23,no median,NA,NA,tall fence,NA,40.73625338,-123.0564516,376,42,60,0,0,42,150,85,30,24911,324,60
1768,2016,6,SHS_299_P,299,NA,10,3,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1090,64,123,NA,NA,NA,NA,166,NA,2,5,NA,0.067,0,NA,NA,0,NA,0,6_SHS_299_P,105+07580,P1.11,CA-299,NA,CA-139 (Adin),United States,California,Lassen,96056,Eastbound,41.1320498,-121.1317802,41.187085,-120.945455,10.79660074,0.00140861,Aug-24,no median,NA,NA,cable,NA,41.18007482,-120.9605148,430,591,713,30,30,1302,2432,90,0,849,725,713
1769,2016,6,SHS_003_P,3,NA,0,0,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2700,74,58,NA,NA,NA,NA,77,NA,2,26.6,NA,0.233,0,NA,NA,0,NA,0,6_SHS_003_P,105+20694,P1.11,CA-3,NA,Main St (North),United States,California,Siskiyou,96027,Northbound,41.461333,-122.888162,41.544092,-122.9044296,6.131850584,0.00162439,Aug-24,no median,NA,NA,"other fence, cable",NA,41.50898512,-122.9066486,95,693,1871,0,0,1756,30,30,85,218,604,604
1770,2016,6,SHS_147_S,0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,6_SHS_147_S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.078415148,Feb-09,no median,NA,NA,NA,NA,40.23378526,-121.0762685,182,60,30,0,247,8308,30,95,42,15061,95,30
1771,2016,6,SHS_005_P,5,NA,10,2,1,2,73774,1,0,1,0,4,2,2,2,5,0,12,7,22,1,ABC,0,0,0,65,0,NA,0,22100,5149,1401,2.796,0.761,12,50,54,NA,2,1,NA,0.111,0,NA,NA,1,SPX16X281037,1,6_SHS_005_P,105+05388,P1.3,I-5,NA,Fawndale Rd/Wonderland Blvd,United States,California,Shasta,96003,Northbound,40.708705,-122.335218,40.72777,-122.322035,1.490507473,0.001581499,Aug-24,concrete,NA,NA,thrie beam,NA,40.72330756,-122.3250146,60,30,2356,0,0,1572,60,30,335,2291,2530,2356
1773,2016,6,SHS_395_P,395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,880,331,308,NA,NA,NA,NA,54,NA,2,15.4,NA,0.173,0,NA,NA,0,NA,0,6_SHS_395_P,105+07528,P1.11,US-395,NA,CA-299/12th St/N Main St,United States,California,Modoc,96101,Northbound,40.866294,-120.460618,41.494524,-120.542586,45.66814631,0.001564469,Nov-23,no median,NA,NA,NA,NA,40.95606752,-120.5039104,2568,2467,3185,0,42,6299,1894,30,277,242,95,95
1775,2016,6,SHS_036_P,36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2000,190,61,NA,NA,NA,NA,61,NA,2,0.2,NA,0.249,0,NA,NA,0,NA,0,6_SHS_036_P,105+08487,P1.11,CA-36,NA,CA-89/Chester Ski Rd,United States,California,Plumas,96020,Eastbound,40.2793982,-121.421222,40.278373,-121.2537936,10.2992119,0.001819849,Oct-23,no median,NA,NA,NA,NA,40.2618385,-121.3986574,120,309,8705,0,120,12780,30,180,819,15093,342,342
