"cid","YEAR_RECOR","STATE_CODE","ROUTE_ID","ROUTE_NUMB","ROUTE_NAME","ROUTE_QUAL","ROUTE_SIGN","F_SYSTEM","FACILITY_T","URBAN_CODE","NHS","STRAHNET","OWNERSHIP","TRUCK","THROUGH_LA","PEAK_LANES","COUNTER_PE","SHOULDER_T","SHOULDER_W","SHOULDER_1","LANE_WIDTH","MEDIAN_TYP","MEDIAN_WID","ACCESS_CON","WIDENING_O","WIDENING_P","HOV_LANES","HOV_TYPE","SPEED_LIMI","TOLL_CHARG","TOLL_ID","TOLL_TYPE","AADT","AADT_COMBI","AADT_SINGL","PCT_PEAK_C","PCT_PEAK_S","K_FACTOR","DIR_FACTOR","IRI","PSR","SURFACE_TY","CRACKING_P","FAULTING","RUTTING","STRUCTURE_","YEAR_LAST_","YEAR_LAST1","IS_SAMPLE","SAMPLE_ID","EXPANSION_","National_R","TMC","TMC_Type","TMC_RoadNu","TMC_RoadNa","TMC_FirstN","TMC_Countr","TMC_State","TMC_County","TMC_Zip","TMC_Direct","TMC_StartL","TMC_Star_1","TMC_EndLat","TMC_EndLon","TMC_Miles","Shape_Leng","StreetImageryDate","MedianType","SecondaryAttribute","MedianWidth","RoadsideBarrier","MedianNotes","Latitude","Longitude","bldg_dist","nhd_dist","11_dist","21222324_dist","222324_dist","31_dist","414243_dist","5152_dist","71_dist","8182_dist","9095_dist","119095_dist"
783,2016,6,"SHS_005_P",5,NA,10,2,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,40000,5445,825,NA,NA,NA,NA,42,NA,2,0,NA,0.102,0,NA,NA,0,NA,0,"6_SHS_005_P","105+05367","P1.3","I-5",NA,"Hooker Creek Rd/Exit 657","United States","California","Tehama",96080,"Northbound",40.253746,-122.26228,40.288699,-122.278355,2.57023279069,0.00150011940708,"11/2018","vegetative","grass",">50 meters","cable",NA,40.2711325173519,-122.268884225327,192,60,2527,0,60,2790,845,30,30,4154,1521,1521
784,2016,6,"SHS_005_S",5,NA,0,0,1,2,99999,1,0,1,0,6,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,20000,5036,742,NA,NA,NA,NA,54,NA,2,0,NA,0.1,0,NA,NA,0,NA,0,"6_SHS_005_S","105-05410","P1.3","I-5",NA,"RR Park Rd/Exit 728","United States","California","Siskiyou",96025,"Southbound",41.191363,-122.285306,41.184598,-122.288817,0.50565307867,0.000653231568302,"01/2024","concrete",NA,NA,"thrie beam",NA,41.1852662500374,-122.28833663133,108,85,395,0,0,3367,42,67,360,4507,190,190
785,2016,6,"SHS_003_P",3,NA,0,0,4,2,99999,0,0,1,0,2,1,1,6,4,4,10,2,12,3,"A",0,0,0,65,0,NA,0,1950,86,67,0.192,0.192,NA,58,169,NA,2,8,NA,0.218,0,NA,NA,1,"SPX16X278916",8.701,"6_SHS_003_P","105+20676","P1.11","CA-3",NA,"Rattlesnake Rd","United States","California","Trinity",96041,"Northbound",40.4207724,-123.1746128,40.467162,-123.169292,4.79436193438,0.000749144113958,"10/2023","no median",NA,NA,NA,NA,40.453212759861,-123.161878246684,365,175,2911,0,30,8543,234,30,218,8572,1296,1296
786,2016,6,"SHS_089_P",89,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,2,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,410,30,64,1.098,2.341,15,64,127,NA,2,0,NA,0.035,0,NA,NA,1,"SPX16X295469",1.493,"6_SHS_089_P","105+09022","P3.14","CA-89",NA,"Shasta--Tehama County Border","United States","California","Tehama",96061,"Northbound",40.3663102,-121.5359602,40.445253,-121.519412,7.61711989947,0.00152247120965,"10/2023","no median",NA,NA,NA,NA,40.3778431089723,-121.528643571643,570,234,2322,0,0,6909,30,569,1677,3881,1201,1201
787,2016,6,"SHS_005_P",5,NA,0,0,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,21400,5037,765,NA,NA,NA,NA,42,NA,2,0,NA,0.085,0,NA,NA,0,NA,0,"6_SHS_005_P","105+05389","P1.3","I-5",NA,"Bridge Bay Rd/Exit 690","United States","California","Shasta",96003,"Northbound",40.7339014,-122.3181104,40.7489184,-122.316893,1.12607959475,0.00158766131392,"04/2018","concrete",NA,NA,"thrie beam",NA,40.7418479312371,-122.313741480885,192,42,1131,0,0,638,30,190,595,4584,2362,1131
788,2016,6,"SHS_070_P",70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,206,NA,2,4.2,NA,0.198,0,NA,NA,0,NA,0,"6_SHS_070_P","105+08892","P1.11","CA-70",NA,"Howells Rd","United States","California","Plumas",95915,"Eastbound",39.8998634,-121.3592962,40.0070404,-121.2494158,11.8514215104,0.00166663694526,"10/2022","no median","pull-out",NA,"thrie beam",NA,39.9579455519457,-121.289379603186,755,30,60,30,30,3678,67,0,607,1622,4526,60
789,2016,6,"SHS_044_P",44,NA,0,0,3,2,99999,1,0,1,0,2,1,1,2,6,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,1900,269,75,2.124,0.592,15,50,76,NA,2,0,NA,0.093,0,NA,NA,1,"SPX16X288492",1.707,"6_SHS_044_P","105-08751","P1.11","CA-44",NA,"CR-A21/Mooney Rd/Champs Flat Rd","United States","California","Lassen",96056,"Eastbound",40.611674,-121.112954,40.531634,-121.039297,6.79339943332,0.00166415107063,"10/2023","no median","pull-out",NA,NA,NA,40.6093706793134,-121.110801105786,2864,663,5412,0,256,5465,30,30,365,29068,255,255
790,2016,6,"SHS_096_S",0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,"6_SHS_096_S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0438149444148,"04/2021","no median","pull-out",NA,NA,NA,41.835427652764,-123.173406912299,42,134,218,0,42,875,90,30,108,408,162,162
791,2016,6,"SHS_096_S",0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,"6_SHS_096_S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0736428116541,"05/2021","no median",NA,NA,NA,NA,41.8238454001452,-122.99668509674,42,150,120,0,42,1383,30,30,272,255,67,67
792,2016,6,"SHS_395_P",395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,6300,690,101,NA,NA,NA,NA,66,NA,2,0,NA,0.118,0,NA,NA,0,NA,0,"6_SHS_395_P","105+08474","P1.11","US-395",NA,"CR-A26/Garnier Rd","United States","California","Lassen",96109,"Northbound",39.778325,-120.0382634,40.090829,-120.171973,25.0245426338,0.00145105329774,"11/2023","no median",NA,NA,NA,NA,40.0856786849234,-120.16126230701,819,1463,7923,0,30,5768,3755,30,216,1505,1449,1449
793,2016,6,"SHS_005_S",5,NA,0,0,1,2,99999,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,18100,3792,368,NA,NA,NA,NA,40,NA,2,3.4,NA,0.171,0,NA,NA,0,NA,0,"6_SHS_005_S","105-05427","P1.3","I-5",NA,"CR-A12/99-97 Cutoff/Exit 766","United States","California","Siskiyou",96097,"Southbound",41.66539,-122.606597,41.6485066,-122.5402692,3.68022509025,0.00157399913072,"11/2022","vegetative","grass","20-30 meters","cable",NA,41.654211985195,-122.554965371555,67,90,1471,0,0,874,612,361,319,30,342,342
794,2016,6,"SHS_139_P",139,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2000,795,15,NA,NA,NA,NA,64,NA,2,0,NA,0.109,0,NA,NA,0,NA,0,"6_SHS_139_P","105+09021","P1.11","CA-139",NA,"East West Rd","United States","California","Modoc",96134,"Northbound",41.900174,-121.398619,41.953847,-121.469804,5.23878511471,0.00183442822015,"05/2018","no median",NA,NA,NA,NA,41.9403304002278,-121.455241888302,42,1448,3373,0,0,4441,4907,7245,192,30,3386,3373
795,2016,6,"SHS_003_P",3,NA,10,4,5,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1425,86,46,NA,NA,NA,NA,94,NA,2,16.9,NA,0.312,0,NA,NA,0,NA,0,"6_SHS_003_P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00188285053148,"04/2021","no median","intersection",NA,NA,"4-way junction, no break in median",41.7258135846293,-122.52931891014,30,67,1034,0,0,525,532,95,90,573,1036,1034
796,2016,6,"SHS_003_P",3,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,3,0,12,1,0,3,"AD",0,0,0,65,0,NA,0,1950,31,65,0.207,0.433,13,57,107,NA,2,5.2,NA,0.149,0,NA,NA,1,"SPX16X278951",8.701,"6_SHS_003_P","105+20680","P1.11","CA-3",NA,"Browns Creek Rd","United States","California","Trinity",96024,"Northbound",40.5940116,-123.012185,40.61286,-122.938115,9.28218291333,0.00171589806075,"10/2023","no median","pull-out",NA,NA,NA,40.6214132769013,-122.96510285891,60,30,2589,0,480,6767,42,30,451,17423,579,579
797,2016,6,"SHS_089_P",89,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,2,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,410,30,64,1.098,2.341,15,64,166,NA,2,0.8,NA,0.056,0,NA,NA,1,"SPX16X295469",1.493,"6_SHS_089_P","105+09022","P3.14","CA-89",NA,"Shasta--Tehama County Border","United States","California","Tehama",96061,"Northbound",40.3663102,-121.5359602,40.445253,-121.519412,7.61711989947,0.00152247221657,"10/2023","no median",NA,NA,NA,NA,40.4026865954101,-121.527296058966,1663,1044,1138,0,85,5532,30,404,1648,1273,659,659
798,2016,6,"SHS_139_P",139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,105,NA,2,1.8,NA,0.174,0,NA,NA,1,"SPX16X303124",8.701,"6_SHS_139_P","105+09008","P1.11","CA-139",NA,"CR-519/Cleghorn Rd","United States","California","Lassen",96130,"Northbound",40.73907,-120.710007,40.766162,-120.725097,2.04298085606,0.00157793019773,"11/2023","no median",NA,NA,NA,NA,40.7462543268757,-120.714660066909,684,150,2165,0,42,3148,376,30,541,11791,1075,1075
799,2016,6,"SHS_096_S",0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,"6_SHS_096_S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.00827428333361,"04/2021","no median",NA,NA,NA,NA,41.6844412316776,-123.439072025354,2232,42,0,30,342,1253,60,90,446,992,4687,0
800,2016,6,"SHS_005_P",5,NA,10,2,1,2,99999,1,0,1,0,4,2,2,2,5,0,12,2,70,1,"ABC",0,0,0,65,0,NA,0,17200,4487,358,3.13,0.25,12,55,38,NA,2,0.8,NA,0.252,0,NA,NA,1,"SPX16X281191",6.14,"6_SHS_005_P","105+05434","P1.3","I-5",NA,"Ditch Creek Rd/Hornbrook Rd/Exit 790","United States","California","Siskiyou",96044,"Northbound",41.9043572,-122.5671952,41.91679,-122.5723052,0.89902441764,0.00156491487195,"04/2018","thrie beam","grass","10-20 meters",NA,NA,41.9073621668306,-122.568298329005,127,120,1509,0,0,1704,485,108,30,270,854,854
801,2016,6,"SHS_395_P",395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,765,70,23,NA,NA,NA,NA,74,NA,2,28.6,NA,0.156,0,NA,NA,0,NA,0,"6_SHS_395_P","105+09212","P1.11","US-395",NA,"CR-9/Fandango Pass Rd","United States","California","Modoc",96108,"Northbound",41.789838,-120.369565,41.914935,-120.328648,9.19930444935,0.00151586964986,"08/2022","no median",NA,NA,"cable",NA,41.8581092148684,-120.353730273134,1050,255,1442,0,0,1357,90,30,90,488,443,443
802,2016,6,"SHS_139_P",139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,188,NA,2,0.6,NA,0.101,0,NA,NA,1,"SPX16X303123",8.701,"6_SHS_139_P","105+09007","P1.11","CA-139",NA,"CR-A1/Eagle Lake Rd","United States","California","Lassen",96130,"Northbound",40.54163,-120.622474,40.73907,-120.710007,15.5198591928,0.00157247886687,"11/2023","no median",NA,NA,NA,NA,40.6729412069712,-120.65763813799,2374,510,228,30,30,4006,390,0,67,3408,60,60
803,2016,6,"SHS_395_P",395,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,950,241,26,NA,NA,NA,NA,74,NA,2,0.9,NA,0.139,0,NA,NA,0,NA,0,"6_SHS_395_P","105+08479","P1.11","US-395",NA,"School House Rd","United States","California","Lassen",NA,"Northbound",40.3819718,-120.3854254,40.798624,-120.365979,35.4244414882,0.00158801497745,"11/2023","no median","intersection",NA,"cable","t-junction, no break in median",40.3788082865732,-120.311510560964,674,1106,2353,0,0,3348,3297,30,201,390,918,918
804,2016,6,"SHS_070_P",70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,118,NA,2,0.7,NA,0.28,0,NA,NA,0,NA,0,"6_SHS_070_P","105+08893","P1.11","CA-70",NA,"Unnamed Street 1","United States","California","Plumas",95984,"Eastbound",40.0070404,-121.2494158,40.0195632002,-121.1043044,9.84085136572,0.00168416642882,"03/2022","no median",NA,NA,"thrie beam","roadside steep hill may be confounding",40.0144249342633,-121.223558383612,108,42,134,30,30,5117,0,175,457,6840,242,134
805,2016,6,"SHS_299_P",299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3150,203,118,NA,NA,NA,NA,84,NA,2,2,NA,0.105,0,NA,NA,0,NA,0,"6_SHS_299_P","105-07802","P1.11","CA-299",NA,"CA-3/Weaverville Scott Mountain Rd","United States","California","Trinity",96093,"Eastbound",40.7325822,-123.0220408,40.732757,-122.940515,5.99268212159,0.00173333204209,"12/2023","no median",NA,NA,NA,NA,40.7380103280143,-123.006914985738,391,127,977,0,0,484,242,30,384,27226,150,150
806,2016,6,"SHS_263_P",263,NA,10,4,4,2,99999,0,0,1,0,2,2,0,2,1,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,370,19,41,0.205,0.443,NA,50,248,NA,2,7.9,NA,0.18,1,NA,NA,1,"SPX16X308846",1.493,"6_SHS_263_P","105+21324","P1.11","CA-263",NA,"CA-96","United States","California","Siskiyou",96097,"Northbound",41.740504,-122.633238,41.832334,-122.590945,8.08873427476,0.000116009093867,"08/2024","no median",NA,NA,"concrete","bridge",41.8024445823517,-122.598481678587,175,95,2767,0,0,1307,60,42,30,807,67,67
807,2016,6,"SHS_299_S",299,NA,10,3,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2700,312,106,NA,NA,NA,NA,77,NA,2,0.6,NA,0.281,0,NA,NA,0,NA,0,"6_SHS_299_S","105-08494","P1.11","CA-299",NA,"Oak Run Rd","United States","California","Shasta",96065,"Westbound",40.937814,-121.6070076,40.7556644,-122.0256232,33.0599570631,0.00201862550444,"08/2024","no median",NA,NA,"other fence",NA,40.8752845223628,-121.679972483343,30,323,1793,0,0,1296,67,60,285,1844,255,255
808,2016,6,"SHS_044_P",44,NA,0,0,3,2,99999,1,0,1,0,2,1,1,2,6,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,1900,269,75,2.124,0.592,15,50,113,NA,2,1.7,NA,0.084,0,NA,NA,1,"SPX16X288492",1.707,"6_SHS_044_P","105-08751","P1.11","CA-44",NA,"CR-A21/Mooney Rd/Champs Flat Rd","United States","California","Lassen",96056,"Eastbound",40.611674,-121.112954,40.531634,-121.039297,6.79339943332,0.00166415075381,"10/2023","no median",NA,NA,NA,NA,40.6015601986443,-121.103632787823,1812,361,5218,0,592,5474,30,42,408,29917,390,390
809,2016,6,"SHS_299_P",299,NA,10,3,5,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,175,8,11,NA,NA,NA,NA,47,NA,2,0,NA,0.118,0,NA,NA,0,NA,0,"6_SHS_299_P","105+09216","P3.14","CA-299",NA,"CA--NV State Border","United States","California","Modoc",96104,"Eastbound",41.529563,-120.171912,41.557842,-119.998764,9.28120736086,0.00181953151101,"11/2023","no median",NA,NA,"cable",NA,41.5371459897956,-120.103450692395,2107,150,1006,0,0,30,6954,60,150,362,30,30
810,2016,6,"SHS_089_P",89,NA,10,4,3,2,99999,1,0,1,0,2,2,3,2,2,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,1500,201,77,2.01,0.77,15,50,40,NA,2,0,NA,0.06,0,NA,NA,1,"SPX16X295521",1.707,"6_SHS_089_P","105+09030","P1.11","CA-89",NA,"Harris Spring Rd","United States","California","Siskiyou",96057,"Northbound",41.179474,-121.709196,41.25272,-121.824027,8.42685951812,0.00175007581061,"08/2024","no median",NA,NA,NA,NA,41.2519491622241,-121.822256710878,674,301,7279,0,127,10928,30,90,994,2053,301,301
811,2016,6,"SHS_089_P",89,NA,10,4,3,2,99999,1,0,1,0,2,2,3,2,8,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,1425,321,137,3.379,1.442,15,60,92,NA,2,0,NA,0.113,0,NA,NA,1,"SPX16X295510",1.707,"6_SHS_089_P","105+09029","P1.11","CA-89",NA,"Pondosa Way","United States","California","Shasta",96013,"Northbound",41.14601,-121.6472,41.179474,-121.709196,4.06984956209,0.00172170704513,"09/2007","no median",NA,NA,NA,NA,41.15690260667,-121.658471961312,382,551,8169,0,0,9635,30,408,612,677,690,690
812,2016,6,"SHS_070_P",70,NA,10,4,4,2,99999,0,0,1,0,4,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5750,88,91,NA,NA,NA,NA,122,NA,2,1.2,NA,0.264,0,NA,NA,0,NA,0,"6_SHS_070_P","105+08894","P1.11","CA-70",NA,"Squirrel Creek Rd","United States","California","Plumas",95971,"Eastbound",39.936754,-120.948961,39.9123986,-120.8075866,8.33440572703,0.000936114571423,"10/2022","no median",NA,NA,NA,"urban area",39.9339480622533,-120.898898423324,30,297,845,0,0,18643,190,108,95,1645,779,779
813,2016,6,"SHS_096_S",0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,"6_SHS_096_S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0780623667869,"07/2012","no median",NA,NA,NA,NA,41.4807789822643,-123.511072254681,108,210,210,30,67,240,0,182,577,242,607,210
814,2016,6,"SHS_005_P",5,NA,10,2,1,2,99999,1,0,1,0,4,2,2,2,8,0,12,2,88,1,"ABC",0,0,0,65,0,NA,0,16700,3704,371,2.883,0.289,13,50,43,NA,2,0,NA,0.101,0,NA,NA,1,"SPX16X281156",6.14,"6_SHS_005_P","105P05427","P1.3","I-5",NA,"CR-A12/99-97 Cutoff/Exit 766","United States","California","Siskiyou",96038,"Northbound",41.6429892,-122.5326722,41.6482592,-122.5388534,0.49507734425,0.00149182729776,"08/2024","gravel","On/off ramp","10-20 meters","cable",NA,41.6480987968221,-122.538439574427,108,67,564,0,30,1355,947,541,108,30,541,541
815,2016,6,"SHS_299_P",299,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2050,470,418,NA,NA,NA,NA,61,NA,2,42.5,NA,0.198,0,NA,NA,0,NA,0,"6_SHS_299_P","105-08853","P1.11","CA-299",NA,"Big French Creek Rd","United States","California","Trinity",95527,"Eastbound",40.7894786,-123.446787,40.7799398,-123.3099466,9.50544151363,0.00169964915485,"10/2022","no median","pull-out",NA,"rocks",NA,40.7941887387194,-123.362410509138,1179,85,95,0,30,391,124,30,85,26762,350,95
816,2016,6,"SHS_005_S",5,NA,0,0,1,2,73774,1,0,1,0,6,2,2,2,12,12,12,2,8,1,"AB",0,0,0,65,0,NA,0,53000,7040,1077,1.195,0.183,9,50,58,NA,2,2.1,NA,0.236,0,NA,NA,1,"SPX16X281003",3.239,"6_SHS_005_S","105N05376","P1.3","I-5",NA,"Riverside Ave/Exit 670","United States","California","Shasta",96007,"Southbound",40.4709538,-122.3103242,40.465708,-122.305193,0.45171807587,0.00149143895406,"07/2024","concrete",NA,NA,NA,NA,40.4685477835534,-122.307959219642,120,420,360,0,0,513,342,792,95,216,558,360
817,2016,6,"SHS_005_S",5,NA,0,0,1,2,73774,1,0,1,0,6,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,37000,5310,562,NA,NA,NA,NA,39,NA,2,0,NA,0.097,0,NA,NA,0,NA,0,"6_SHS_005_S","105-05384","P1.3","I-5",NA,"Oasis Rd/Exit 682","United States","California","Shasta",96019,"Southbound",40.6607908,-122.3569044,40.6451038,-122.3637468,1.14174435766,0.00187923174781,"08/2024","concrete",NA,NA,"short fence",NA,40.6481013079291,-122.362649820733,201,404,2197,0,0,876,150,153,85,4416,1266,1266
818,2016,6,"SHS_044_P",44,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2650,82,73,NA,NA,NA,NA,83,NA,2,18.1,NA,0.292,0,NA,NA,0,NA,0,"6_SHS_044_P","105-08902","P1.11","CA-44",NA,"Rock Creek Rd/Loop Rd","United States","California","Shasta",96088,"Eastbound",40.492503,-121.887248,40.5175322,-121.7230592,8.97996048635,0.00187062934016,"10/2023","no median",NA,NA,NA,NA,40.5058649800848,-121.831167645171,124,124,1026,0,67,8552,30,228,201,3663,595,595
819,2016,6,"SHS_044_P",44,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2650,82,73,NA,NA,NA,NA,57,NA,2,0,NA,0.055,0,NA,NA,0,NA,0,"6_SHS_044_P","105-08902","P1.11","CA-44",NA,"Rock Creek Rd/Loop Rd","United States","California","Shasta",96088,"Eastbound",40.492503,-121.887248,40.5175322,-121.7230592,8.97996048635,0.00155843863534,"12/2023","no median",NA,NA,NA,NA,40.493993265377,-121.875814881152,108,242,300,0,95,5221,30,660,1103,2949,430,300
820,2016,6,"SHS_044_P",44,NA,10,4,3,2,99999,1,0,1,0,2,2,2,2,8,0,12,1,0,3,"D",1,0,0,65,0,NA,0,1400,108,52,1.311,0.631,17,54,83,NA,2,4.2,NA,0.111,0,NA,NA,1,"SPX16X288456",1.707,"6_SHS_044_P","105-08901","P1.11","CA-44",NA,"Big Springs Blvd","United States","California","Shasta",96071,"Eastbound",40.544557,-121.57773,40.64109,-121.472154,9.4532898456,0.00170924370524,"12/2023","no median",NA,NA,NA,NA,40.6322938496814,-121.476189674414,402,875,6924,0,510,3030,30,108,547,12058,1209,1209
821,2016,6,"SHS_005_S",5,NA,0,0,1,2,73774,1,0,1,0,6,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,54000,6626,1113,NA,NA,NA,NA,52,NA,2,9.5,NA,0.245,0,NA,NA,0,NA,0,"6_SHS_005_S","105-05376","P1.3","I-5",NA,"Riverside Ave/Exit 670","United States","California","Shasta",96002,"Southbound",40.5030608,-122.3366156,40.4709538,-122.3103242,2.62240309985,0.00149696628944,"07/2024","concrete",NA,NA,"cable",NA,40.480138214607,-122.319293369094,108,402,335,0,0,390,376,600,30,247,430,335
822,2016,6,"SHS_096_S",0,NA,0,0,4,6,99999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,"6_SHS_096_S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.0256654463504,"08/2024","no median",NA,NA,NA,NA,41.8357086639238,-122.844213814916,67,67,67,0,0,228,547,30,90,351,150,67
823,2016,6,"SHS_097_P",97,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3425,967,98,NA,NA,NA,NA,45,NA,2,0,NA,0.179,0,NA,NA,0,NA,0,"6_SHS_097_P","105+07506","P1.11","US-97",NA,"CA-161/State Line Rd/CA--OR State Border","United States","California","Siskiyou",96023,"Northbound",41.8238294,-122.0097842,41.999633,-121.8920326,13.9909758473,0.00163645935088,"08/2024","no median",NA,NA,"cable",NA,41.8642134720741,-121.984240786583,726,1136,3087,0,0,797,2155,67,42,720,3672,3087
824,2016,6,"SHS_003_P",3,NA,10,4,4,2,99999,0,0,1,0,2,2,4,2,2,0,12,1,0,3,"AB",0,0,0,65,0,NA,0,200,5,4,0.425,0.34,17,50,180,NA,2,32.4,NA,0.171,0,NA,NA,1,"SPX16X279021",1.493,"6_SHS_003_P","105+20689","P1.11","CA-3",NA,"Gazelle Callahan Rd","United States","California","Siskiyou",96014,"Northbound",41.2756798,-122.6976088,41.31018,-122.7688174,6.53815265394,0.00166146092584,"07/2024","no median",NA,NA,NA,NA,41.2919793066997,-122.720960869648,300,324,2638,30,30,331,30,0,2946,3461,646,646
825,2016,6,"SHS_036_P",36,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2000,190,61,NA,NA,NA,NA,72,NA,2,0,NA,0.277,0,NA,NA,0,NA,0,"6_SHS_036_P","105+08487","P1.11","CA-36",NA,"CA-89/Chester Ski Rd","United States","California","Plumas",96020,"Eastbound",40.2793982,-121.421222,40.278373,-121.2537936,10.2992118976,0.00181985049655,"10/2023","no median",NA,NA,"cable",NA,40.2642528358997,-121.40312018265,566,255,8340,0,67,13085,42,42,700,15349,309,309
826,2016,6,"SHS_139_P",139,NA,10,4,4,2,99999,0,0,1,0,2,2,2,2,6,0,12,1,0,3,"ABC",0,0,0,65,0,NA,0,545,57,25,1.569,0.688,15,50,163,NA,2,0,NA,0.098,0,NA,NA,1,"SPX16X303123",8.701,"6_SHS_139_P","105+09007","P1.11","CA-139",NA,"CR-A1/Eagle Lake Rd","United States","California","Lassen",96130,"Northbound",40.54163,-120.622474,40.73907,-120.710007,15.5198591928,0.00158180880072,"11/2023","no median",NA,NA,NA,NA,40.7228922450811,-120.688340658095,1291,806,108,0,0,2678,845,30,150,8757,42,42
827,2016,6,"SHS_044_P",44,NA,0,0,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,4450,80,99,NA,NA,NA,NA,47,NA,2,0,NA,0.053,0,NA,NA,0,NA,0,"6_SHS_044_P","105-08753","P1.11","CA-44",NA,"Dersch Rd","United States","California","Shasta",96088,"Eastbound",40.538434,-122.174239,40.5141234,-122.0315834,8.1270355832,0.0018454355352,"12/2023","no median",NA,NA,"cable",NA,40.5153540669367,-122.076064261856,150,466,1879,0,30,6973,120,30,361,4554,1239,1239
